text,label,polarity,category,,,,1,0
quick : who wants to see a comedy about shoddy airport security ?,0,0.077777778,‰∏≠Á? (Neutral),,,,,
put num_num quart of water into the machine .,1,0,‰∏≠Á? (Neutral),,,,,
because it is definitely not worth full price .,0,0.1,‰∏≠Á? (Neutral),,,,,
i hope it will be a better choice .,0,0.5,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
i ve used it twice and it has stopped working .,0,0,‰∏≠Á? (Neutral),,,,,
"technically , the film is about as interesting as an insurance commercial .",0,0.166666667,?πË? (Criticism),,,,,
you 're better off staying home and watching the x-files .,0,0.5,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"by the end , i was looking for something hard with which to bludgeon myself unconscious .",0,-0.291666667,?πË? (Criticism),,,,,
i use this as a little office supply shelf .,1,-0.1875,Á®±Ë? (Praise),,,,,
i didn t have the rust problems that others had .,0,0,‰∏≠Á? (Neutral),,,,,
i ordered it and it was delivered well in time .,1,0,‰∏≠Á? (Neutral),,,,,
the second chapter of the harry potter series is even more magical than the first and simply the best family film of the year .,1,0.375,Á®±Ë? (Praise),,,,,
vividly conveys both the pitfalls and the pleasures of over-the-top love .,1,0.041666667,‰∏≠Á? (Neutral),,,,,
"the makers of divine secrets of the ya-ya sisterhood should offer a free ticket -lrb- second prize , of course , two free tickets -rrb- to anyone who can locate a genuinely honest moment in their movie .",0,0.35,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"hilarious , touching and wonderfully dyspeptic .",1,0.666666667,Á®±Ë? (Praise),,,,,
"however ,  this is an example of how rosle got it right .",1,0.285714286,Á®±Ë? (Praise),,,,,
i have purchased fairly cheap holders from motorola and they lasted a while .,0,0.4,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"even if you ca n't pronounce `` gyro '' correctly , you 'll appreciate much of vardalos ' humor , which transcends ethnic boundaries .",1,0.2,Á®±Ë? (Praise),,,,,
then along came this zester which i use constantly .,1,0,‰∏≠Á? (Neutral),,,,,
i use this with afresh to clean my cook top .,1,0.433333333,Á®±Ë? (Praise),,,,,
this cover does exactly what it is designed to do .,1,0.25,Á®±Ë? (Praise),,,,,
the copper finish is coated with a clear plastic to prevent oxidation .,1,0.1,Á®±Ë? (Praise),,,,,
"at nearly three hours , the whole of safe conduct is less than the sum of its parts .",0,0.158333333,?πË? (Criticism),,,,,
taking it out of the box i found the design to be awkward .,0,-0.6,?πË? (Criticism),,,,,
i guess it fails in the truth department on its advertising .,0,-0.5,‰∏çÁ¢∫ÂÆ?(Uncertain),,,,,
"went to the second one using the same method ,  no go .",0,0,‰∏≠Á? (Neutral),,,,,
the tenderness of the piece is still intact .,1,0,‰∏≠Á? (Neutral),,,,,
fair price . x x x x x x x x xx x .,1,0.7,Á®±Ë? (Praise),,,,,
all these developments and challenges facing santa weigh down the plot so heavily that they drain all the film of its energy and needlessly strain credibility .,0,-0.285185185,?πË? (Criticism),,,,,
i feel like i have a new phone .,1,0.136363636,Á®±Ë? (Praise),,,,,
"it moves plenty of air ,  oscillating between two rooms .",1,0,‰∏≠Á? (Neutral),,,,,
disappointed as i expected to received candy that would last a long time .,0,-0.225,?πË? (Criticism),,,,,
"the result is solemn and horrifying , yet strangely detached .",0,-0.475,?πË? (Criticism),,,,,
i m a fan of symbian and find it easy to operate .,1,0.433333333,Á®±Ë? (Praise),,,,,
"the reason we keep seeing the same movie with roughly the same people every year is because so many of us keep going and then , out of embarrassment or stupidity , not warning anyone .",0,-0.04,‰∏≠Á? (Neutral),,,,,
"never quite transcends jokester status ... and the punchline does n't live up to barry 's dead-eyed , perfectly chilled delivery .",0,0.568181818,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"i like neutrogena products as a rule ,  so this was a disappointment .",0,-0.6,?πË? (Criticism),,,,,
it scrolls way too easily and way too smoothly .,0,0.416666667,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
the cartoon that is n't really good enough to be on afternoon tv is now a movie that is n't really good enough to be in theaters .,0,0.35,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
it could be that i live in an apartment with hills and trees around .,0,0.136363636,?πË? (Criticism),,,,,
this is how you use special effects .,1,0.357142857,Á®±Ë? (Praise),,,,,
they come with full instructions and not much more to say .,1,0.05,‰∏≠Á? (Neutral),,,,,
rare is the ` urban comedy ' that even attempts the insight and honesty of this disarming indie .,1,0.1,‰∏≠Á? (Neutral),,,,,
"it s still going great ,  i just needed more capacity .",1,0.65,Á®±Ë? (Praise),,,,,
"this is a throwaway , junk-food movie whose rap soundtrack was better tended to than the film itself .",0,0.5,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"it risks seeming slow and pretentious , because it thinks the gamble is worth the promise .",0,-0.1,?πË? (Criticism),,,,,
surely not worth what was paid for it by half .,0,-0.158333333,?πË? (Criticism),,,,,
"kwan makes the mix-and - match metaphors intriguing , while lulling us into torpor with his cultivated allergy to action .",0,0.2,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"it almost plays like solaris , but with guns and jokes .",1,0,‰∏≠Á? (Neutral),,,,,
what was subtle and mystifying in the novella is now broad and farcical .,0,-0.223611111,?πË? (Criticism),,,,,
making seperation and cross contamination containment a very easy .,1,0.281666667,Á®±Ë? (Praise),,,,,
"sharp , lively , funny and ultimately sobering film .",1,0.041666667,‰∏≠Á? (Neutral),,,,,
you might not buy the ideas .,0,0,‰∏≠Á? (Neutral),,,,,
julia is played with exasperating blandness by laura regan .,0,0,‰∏≠Á? (Neutral),,,,,
it keeps it the coffee hot and fresh for hours .,1,0.275,Á®±Ë? (Praise),,,,,
white in the refrigerator a couple of days longer .,1,0,‰∏≠Á? (Neutral),,,,,
not a bad journey at all .,1,0.35,Á®±Ë? (Praise),,,,,
there 's no denying the physically spectacular qualities of the film ... or the emotional integrity of the performances .,1,0.3,Á®±Ë? (Praise),,,,,
the film is like a series of beginnings and middles that never take off .,0,0,‰∏≠Á? (Neutral),,,,,
"when a film is created solely because it 's a marketable product , soulless and ugly movies like this are the result .",0,-0.7,?πË? (Criticism),,,,,
i like that is is durable and washable .,1,0,‰∏≠Á? (Neutral),,,,,
it s very easy to use and very dependable .,1,0.381666667,Á®±Ë? (Praise),,,,,
this product does what it is suppose to do .,1,0,‰∏≠Á? (Neutral),,,,,
so what it comes down to is that u get what u paid for .,0,-0.155555556,?πË? (Criticism),,,,,
with sliced cheese in lieu of french bread on a fruit and cheese plate .,0,0,‰∏≠Á? (Neutral),,,,,
returned product but from what i ve heard it does the job .,0,0,‰∏≠Á? (Neutral),,,,,
i bought this for my num_num month old from santa for christmas .,0,0.1,‰∏≠Á? (Neutral),,,,,
"with generic sets and b-grade special effects , jason is about as convincing on the sci-fi front as tv 's defunct cleopatra 2525 .",0,0.285714286,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
` enigma ' is a good name for a movie this delibrately obtuse and unapproachable .,0,0.7,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
i have had no problem with either piece and highly recommend the products .,1,0.16,Á®±Ë? (Praise),,,,,
"if there 's a way to effectively teach kids about the dangers of drugs , i think it 's in projects like the -lrb- unfortunately r-rated -rrb- paid .",1,0.05,‰∏≠Á? (Neutral),,,,,
another rent installment for the ian fleming estate .,0,0,‰∏≠Á? (Neutral),,,,,
i guess maybe there are some people that this product could help .,0,0,‰∏çÁ¢∫ÂÆ?(Uncertain),,,,,
because it s too big for my cup holder .,0,0,‰∏≠Á? (Neutral),,,,,
make sure the pins line up with the contacts .,1,0.5,Á®±Ë? (Praise),,,,,
"cantet perfectly captures the hotel lobbies , two-lane highways , and roadside cafes that permeate vincent 's days",1,1,Á®±Ë? (Praise),,,,,
"novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty , no-budget approach .",1,0.111111111,Á®±Ë? (Praise),,,,,
"first ,  without the extension they are very short .",0,0.125,?πË? (Criticism),,,,,
the buttons to extend the arms worked exactly one time before breaking .,0,0.25,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
it 's as close as we 'll ever come to looking through a photographer 's viewfinder as he works .,1,0,‰∏≠Á? (Neutral),,,,,
"it tries too hard , and overreaches the logic of its own world .",0,0.069444444,‰∏≠Á? (Neutral),,,,,
the talents of the actors helps `` moonlight mile '' rise above its heart-on-its-sleeve writing .,1,0,‰∏≠Á? (Neutral),,,,,
"look , this is a terrific flick replete with dazzling camera-work , dancing and music .",1,0.375,Á®±Ë? (Praise),,,,,
the jawbone may perform admirably as far as technology .,0,0.1,‰∏≠Á? (Neutral),,,,,
i bought three of these units to place in our home .,1,0,‰∏≠Á? (Neutral),,,,,
it has the courage to wonder about big questions with sincerity and devotion .,1,0,‰∏≠Á? (Neutral),,,,,
my dog has started to become anxious at bedtime .,0,-0.25,?πË? (Criticism),,,,,
it 's one of the most honest films ever made about hollywood .,1,0.55,Á®±Ë? (Praise),,,,,
i mean she felt apart she broked down in a hundred pieces .,0,-0.234027778,?πË? (Criticism),,,,,
it can t be tightened at that point to fix it .,1,0,‰∏≠Á? (Neutral),,,,,
tastes in between the classic american blonde ale and cowboy golden lager .,1,0.116666667,Á®±Ë? (Praise),,,,,
"makes s&m seem very romantic , and maggie gyllenhaal is a delight .",1,0,‰∏≠Á? (Neutral),,,,,
"it represents better-than-average movie-making that does n't demand a dumb , distracted audience .",1,-0.375,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"though avary has done his best to make something out of ellis ' nothing novel , in the end , his rules is barely worth following .",0,0.433333333,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"what you get with empire is a movie you 've seen many times before , repackaged as new material because there is a latino in the lead .",0,0.318181818,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
it was just one and that s not a big deal .,1,0,‰∏≠Á? (Neutral),,,,,
product arrived on time and was wrapped well .,1,0,‰∏≠Á? (Neutral),,,,,
culkin exudes none of the charm or charisma that might keep a more general audience even vaguely interested in his bratty character .,0,0.266666667,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"flavor :  it has some tangy notes ,  and overall not bad .",0,0.175,?πË? (Criticism),,,,,
offers enough playful fun to entertain the preschool set while embracing a wholesome attitude .,1,0.133333333,Á®±Ë? (Praise),,,,,
"i like the oster steamer ,  it does everything it claim to do .",1,0,‰∏≠Á? (Neutral),,,,,
worth the effort to watch .,1,0.3,Á®±Ë? (Praise),,,,,
"unfortunately , as a writer , mr. montias is n't nearly as good to his crew as he is as a director or actor .",0,0.1,‰∏≠Á? (Neutral),,,,,
no need to find storage place because it fits in any shallow drawer .,1,-0.333333333,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
"philip k. dick must be turning in his grave , along with my stomach .",0,0,‰∏≠Á? (Neutral),,,,,
one great feature is that the spatula head is removable for east cleaning .,1,0.8,Á®±Ë? (Praise),,,,,
then she said  well you ordered the pu which is what you got .,0,0,‰∏≠Á? (Neutral),,,,,
the unit itself rests like a necklace around your neck .,1,0,‰∏≠Á? (Neutral),,,,,
a compelling journey ... and `` his best friend remembers '' is up there with the finest of specials .,1,0.65,Á®±Ë? (Praise),,,,,
camera fell of it after a few uses .,0,-0.2,?πË? (Criticism),,,,,
"windtalkers is shapelessly gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live .",1,0.178787879,Á®±Ë? (Praise),,,,,
this time kaufman 's imagination has failed him .,0,-0.5,?πË? (Criticism),,,,,
"i still have privacy screen ,  after num_num months .",1,0,‰∏≠Á? (Neutral),,,,,
"an absorbing , slice-of-depression life that touches nerves and rings true .",1,0.275,Á®±Ë? (Praise),,,,,
"workmanlike , maybe , but still a film with all the elements that made the other three great , scary times at the movies .",1,0.16875,‰∏çÁ¢∫ÂÆ?(Uncertain),,,,,
it is great if you have more than one guest to serve .,1,0.65,Á®±Ë? (Praise),,,,,
"hilarious , acidic brit comedy .",1,0.5,Á®±Ë? (Praise),,,,,
"yes ,  they are light ,  and are not durable at all .",0,0.4,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
it was not as good as our much cheaper model .,0,0.45,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
it was the finger next to his hole finger .,1,0,‰∏≠Á? (Neutral),,,,,
th product features and editorial review spell germany as the origin of manufacture .,0,0,‰∏≠Á? (Neutral),,,,,
obviously the margin of safety  from overflow  is much smaller .,1,0,‰∏≠Á? (Neutral),,,,,
it works great and i am very happy with it .,1,0.9,Á®±Ë? (Praise),,,,,
escapism in its purest form .,1,0,‰∏≠Á? (Neutral),,,,,
this is called cheating !  i expected canister with fuel at least .,0,-0.2,?πË? (Criticism),,,,,
"hey , who else needs a shower ?",0,0,‰∏≠Á? (Neutral),,,,,
very impressed than within a minute incorporated all ingredients to perfection .,1,1,Á®±Ë? (Praise),,,,,
"george , hire a real director and good writers for the next installment , please .",0,0.3,Ë´∑Âà∫?ñÊ∑∑??(Sarcasm/Mixed),,,,,
i love cooking and you need sharp knives when cooking .,1,0.1875,Á®±Ë? (Praise),,,,,
the thrill is -lrb- long -rrb- gone .,0,-0.05,‰∏≠Á? (Neutral),,,,,
"its lack of quality earns it a place alongside those other two recent dumas botch-jobs , the man in the iron mask and the musketeer .",0,-0.0625,‰∏≠Á? (Neutral),,,,,
"this pep-talk for faith , hope and charity does little to offend , but if saccharine earnestness were a crime , the film 's producers would be in the clink for life .",0,-0.1875,?πË? (Criticism),,,,,
"it virtually defines a comedy that 's strongly mediocre , with funny bits surfacing every once in a while .",0,-0.125,?πË? (Criticism),,,,,
i haven t had any problems with teflon flaking off .,1,0,‰∏≠Á? (Neutral),,,,,
