row_id,TEXT,LABEL,SPLIT_TEXT,NUM_SPLITS
1337,enough similarities to gymkata and howie long 's firestorm that my fingernails instinctively crawled towards my long-suffering eyeballs .,0,"[""enough similarities to gymkata and howie long 's firestorm that my fingernails instinctively crawled towards my long-suffering eyeballs .""]",1
1338,"although very much like the first movie based on j.k. rowling 's phenomenal fantasy best sellers , this second go-round possesses a quite pleasing , headlong thrust and a likably delinquent attitude .",1,"[""although very much like the first movie based on j.k. rowling 's phenomenal fantasy best sellers , this second go-round possesses a quite pleasing , headlong thrust and a likably delinquent attitude .""]",1
1339,need a cheap car charger and it seems to do the job .,1,"['need a cheap car charger', 'and it seems to do the job .']",2
1340,fuller would surely have called this gutsy and at times exhilarating movie a great yarn .,1,['fuller would surely have called this gutsy and at times exhilarating movie a great yarn .'],1
1341,"s personal revelations regarding what the shop means in the big picture , iconic characters gambol fluidly through the story , with charming results .",1,"['s personal revelations regarding what the shop means in the big picture , iconic characters gambol fluidly through the story , with charming results .']",1
1342,"shamelessly sappy and , worse , runs away from its own provocative theme .",0,"['shamelessly sappy', 'and , worse , runs away from its own provocative theme .']",2
1343,"ekobrew ,  the coffee always stays in that bottom wedge section .",0,"['ekobrew ,  the coffee always stays in that bottom wedge section .']",1
1344,adds some bulk to phone but not a large amount .,1,"['adds some bulk to phone', 'but not a large amount .']",2
1345,we love that it can go straight from the stove top to the oven .,1,['we love that it can go straight from the stove top to the oven .'],1
1346,these tongs seem to have the locking mechanism backwards .,1,['these tongs seem to have the locking mechanism backwards .'],1
1347,"the makers have forsaken the entertaining elements of the original and , instead , rehash old jokes and leave any life at the doorstep .",0,"['the makers have forsaken the entertaining elements of the original', 'and , instead , rehash old jokes', 'and leave any life at the doorstep .']",3
1348,i had high hopes for this product since i bruise easily .,0,['i had high hopes for this product since i bruise easily .'],1
1349,all but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure .,1,"['all', 'but the most persnickety preteens should enjoy this nonthreatening', 'but thrilling adventure .']",3
1350,"but it s not bad for wireless ,  i ve had worse .",1,"['but it s not bad for wireless ,  i ve had worse .']",1
1351,"newton draws our attention like a magnet , and acts circles around her better known co-star , mark wahlberg .",1,"['newton draws our attention like a magnet ,', 'and acts circles around her better known co-star , mark wahlberg .']",2
1352,i felt i must have missed something if the reviews were so good .,0,['i felt i must have missed something if the reviews were so good .'],1
1353,"city by the sea is the cinematic equivalent of defensive driving : it 's careful , conscientious and makes no major mistakes .",1,"[""city by the sea is the cinematic equivalent of defensive driving : it 's careful , conscientious"", 'and makes no major mistakes .']",2
1354,the ring just left me cold and wet like i was out in the seattle drizzle without rainwear .,0,['the ring just left me cold and wet like i was out in the seattle drizzle without rainwear .'],1
1355,"roger michell , who did an appealing job directing persuasion and notting hill in england , gets too artsy in his american debut .",1,"['roger michell , who did an appealing job directing persuasion and notting hill in england , gets too artsy in his american debut .']",1
1356,"either you will like it ,  or you won t .",1,"['either you will like it ,  or you won t .']",1
1357,"glib , satirical documentary that fudges facts , makes facile points and engages in the cinematic equivalent of tabloid journalism .",0,"['glib , satirical documentary that fudges facts , makes facile points', 'and engages in the cinematic equivalent of tabloid journalism .']",2
1358,`` collateral damage '' goes by the numbers and reps decent action entertainment -- until the silly showdown ending that forces the viewer to totally suspend disbelief,0,"[""`` collateral damage '' goes by the numbers"", 'and reps decent action entertainment -- until the silly showdown ending that forces the viewer to totally suspend disbelief']",2
1359,i had installed two of these for the front entrance of our house .,1,['i had installed two of these for the front entrance of our house .'],1
1360,"this miserable excuse of a movie runs on empty , believing flatbush machismo will get it through .",0,"['this miserable excuse of a movie runs on empty , believing flatbush machismo will get it through .']",1
1361,sometimes i m there for up to num_num hours .,1,['sometimes i m there for up to num_num hours .'],1
1362,that s what it does and it does it well .,1,"['that s what it does', 'and it does it well .']",2
1363,"daring , mesmerizing and exceedingly hard to forget .",1,"['daring , mesmerizing and exceedingly hard to forget .']",1
1364,the head set is quite comfortable  at least for me  .,1,['the head set is quite comfortable  at least for me  .'],1
1365,"though ganesh is successful in a midlevel sort of way , there 's nothing so striking or fascinating or metaphorically significant about his career as to rate two hours of our attention .",0,"[""though ganesh is successful in a midlevel sort of way , there 's nothing so striking or fascinating or metaphorically significant about his career as to rate two hours of our attention .""]",1
1366,"one of the most haunting , viciously honest coming-of-age films in recent memory .",1,"['one of the most haunting , viciously honest coming-of-age films in recent memory .']",1
1367,"smart science fiction for grown-ups , with only a few false steps along the way .",1,"['smart science fiction for grown-ups , with only a few false steps along the way .']",1
